id,first_name,second_name,team,element_type,now_cost,selected_by_percent,form,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
493,Arnaud,Kalimuendo,Nott'm Forest,4,55,0.1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
558,Xaver,Schlager,Nott'm Forest,3,50,0.1,1.0,1,16,0,0,0,1,0,0,0,0,0,0,0,3,0.6,1.0,2.0,0.4
581,Ousmane,Diomande,Nott'm Forest,2,55,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
590,Steven,Benda,Nott'm Forest,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
112,Jan Paul,van Hecke,Spurs,2,50,9.8,1.0,1,90,0,0,0,3,0,0,0,0,0,0,0,3,28.2,2.8,2.0,3.3
403,Sávio,Moreira de Oliveira,Spurs,3,65,0.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
455,Sandro,Tonali,Spurs,3,55,3.8,2.0,2,90,0,0,0,3,0,0,0,0,0,0,0,14,6.2,6.4,8.0,2.1
494,Guglielmo,Vicario,Spurs,1,45,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
495,Brandon,Austin,Spurs,1,40,0.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
496,Antonín,Kinský,Spurs,1,45,22.9,2.0,2,90,0,0,0,3,0,0,0,0,0,5,0,15,43.6,0.0,0.0,4.4
497,Martin,Dubravka,Spurs,1,40,18.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
498,Marcos,Senesi Barón,Spurs,2,60,7.7,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,10,36.6,2.2,0.0,3.9
499,Pedro,Porro Sauceda,Spurs,2,55,13.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
500,Cristian,Romero,Spurs,2,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
501,Kevin,Danso,Spurs,2,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
502,Andrew,Robertson,Spurs,2,45,3.8,3.0,3,90,0,0,0,3,0,0,0,0,0,0,0,13,31.8,19.2,2.0,5.3
503,Micky,van de Ven,Spurs,2,50,4.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
505,Djed,Spence,Spurs,2,45,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
506,Destiny,Udogie,Spurs,2,45,0.5,1.0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.7,0.0,0.0
507,Ashley,Phillips,Spurs,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
508,Ben,Davies,Spurs,2,40,1.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
509,Jun'ai,Byfield,Spurs,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
510,James,Rowswell,Spurs,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
511,João Victor,de Souza Menezes,Spurs,2,40,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
512,Mohammed,Kudus,Spurs,3,65,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
513,Xavi,Simons,Spurs,3,60,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
514,Mathys,Tel,Spurs,3,60,0.5,2.0,2,90,0,0,0,3,0,0,0,0,0,0,0,17,10.4,26.0,9.0,4.5
515,James,Maddison,Spurs,3,65,1.1,1.0,1,22,0,0,0,0,0,0,0,0,0,0,0,6,4.4,8.3,8.0,2.1
516,Rodrigo,Bentancur,Spurs,3,55,0.2,1.0,1,45,0,0,0,1,0,0,0,0,0,0,0,8,2.0,14.7,0.0,1.7
517,Wilson,Odobert,Spurs,3,55,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
518,Pape Matar,Sarr,Spurs,3,50,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
519,Conor,Gallagher,Spurs,3,55,0.3,0.0,0,45,0,0,0,2,0,0,0,1,0,0,0,1,0.0,5.5,1.0,0.5
520,Lucas,Bergvall,Spurs,3,55,0.2,1.0,1,45,0,0,0,2,0,0,0,0,0,0,0,2,0.0,2.0,2.0,0.0
521,Dejan,Kulusevski,Spurs,3,65,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
522,Archie,Gray,Spurs,3,50,0.2,2.0,2,85,0,0,0,3,0,0,0,0,0,0,0,15,6.2,3.3,0.0,1.0
523,Mikey,Moore,Spurs,3,50,0.2,2.0,2,67,0,0,0,3,0,0,0,0,0,0,0,10,14.2,5.9,55.0,7.5
524,Callum,Olusesi,Spurs,3,45,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
525,Mateus,Fernandes,Spurs,3,60,1.7,1.0,1,45,0,0,0,1,0,0,0,0,0,0,0,16,7.2,27.2,2.0,3.6
526,Dominic,Solanke-Mitchell,Spurs,4,60,1.3,1.0,1,22,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,5.0,0.5
527,Richarlison,de Andrade,Spurs,4,60,2.9,2.0,2,67,0,0,0,3,0,0,0,0,0,0,0,6,0.0,2.2,0.0,0.2
528,Dane,Scarlett,Spurs,4,45,1.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
601,Luca,Williams-Barnett,Spurs,3,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
529,Robin,Roefs,Sunderland,1,50,4.0,1.0,1,90,0,0,0,2,0,0,0,0,0,1,0,7,15.2,0.0,0.0,1.5
530,Anthony,Patterson,Sunderland,1,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
531,Melker,Ellborg,Sunderland,1,45,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
532,Daniel,Ballard,Sunderland,2,50,5.1,0.0,0,90,0,0,0,2,0,0,0,1,0,0,0,4,18.2,1.2,0.0,1.9
533,Nordi,Mukiele,Sunderland,2,55,2.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
534,Trai,Hume,Sunderland,2,45,6.5,2.0,2,79,0,0,0,1,0,0,0,0,0,0,0,14,9.4,39.4,13.0,6.2
535,Omar,Alderete,Sunderland,2,50,0.5,1.0,1,23,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.6,0.0,0.0
536,Reinildo,Mandava,Sunderland,2,45,0.5,1.0,1,90,0,0,0,2,0,0,0,0,0,0,0,9,23.0,27.5,4.0,5.5
537,Jenson,Seelt,Sunderland,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
538,Leo Fuhr,Hjelde,Sunderland,2,40,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
539,Luke,O'Nien,Sunderland,2,40,3.5,1.0,1,66,0,0,0,1,0,0,0,1,0,0,0,1,11.4,1.4,4.0,1.7
540,Arthur,Masuaku,Sunderland,2,40,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
541,Thomas,Meunier,Sunderland,2,45,0.3,1.0,1,90,0,0,0,2,0,0,0,0,0,0,0,5,13.8,5.3,11.0,3.0
542,Enzo,Le Fée,Sunderland,3,60,8.9,2.0,2,79,0,0,0,1,0,0,0,0,0,0,0,13,4.6,9.9,0.0,1.5
543,Habib,Diarra,Sunderland,3,55,0.1,1.0,1,10,0,0,0,1,0,0,0,0,0,0,0,3,0.4,0.6,2.0,0.3
544,Granit,Xhaka,Sunderland,3,55,4.6,9.0,9,90,0,1,0,2,0,0,0,0,0,0,2,31,18.8,31.4,0.0,5.0
545,Noah,Sadiki,Sunderland,3,50,0.3,2.0,2,90,0,0,0,2,0,0,0,0,0,0,0,18,14.6,32.1,25.0,7.2
546,Simon,Adingra,Sunderland,3,50,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
547,Romaine,Mundle,Sunderland,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
548,Chris,Rigg,Sunderland,3,50,0.1,1.0,1,10,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0
549,Chemsdine,Talbi,Sunderland,3,55,0.2,1.0,1,31,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.9,0.0,0.0
550,Djiamgone Jocelin Ta,Bi,Sunderland,3,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
551,Nilson,Angulo,Sunderland,3,50,0.1,5.0,5,58,1,0,0,1,0,0,0,1,0,0,0,23,32.8,3.3,16.0,5.2
552,Brian,Brobbey,Sunderland,4,60,13.1,2.0,2,66,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.5,9.0,1.1
553,Wilson,Isidor,Sunderland,4,55,0.9,1.0,1,23,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0
612,Dayann,Méthalie,Sunderland,2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
613,Jules,Ahoka,Sunderland,3,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
